lemma	codlem	gen	codmorf	keep	throwLst
ambitio	N3B	f	NcC	a1627	D0F6F
ambitor	N3B	m	NcC	a1629	D0F70
ambitus	N4	m	NcD	a8896	D0F72,D0F73
ambiuius	N2/1	*	Af-	4996	D0F76
amblygonius	N2/1	*	Af-	a1632	D0F7B
ambra	N1	f	NcA	D0F86	D0F87
ambrum	N2	n	NcB	D0F96	D0F97
ambulatio	N3B	f	NcC	a1644	D0FA5
ambulator	N3B	m	NcC	a1647	D0FA6
ambulatorium	N2	n	NcB	D0FA7	D0FA8
ambulatorius	N2/1	*	Af-	a1648	D0FA9
ambulatura	N1	f	NcA	a1635	D0FAB
ambulo	V1		VmF	a1650	D0FA0,D0FA1,D0FA2
ambus	N2	m	NcB	D0FB2	D0FB3
amendo	V1		VmF	a1570	D0FC2
amenium	N2	n	NcB	D0FC7	D0FC8
amentia	N1	f	NcA	a1662	D0FD0
amiantus	N2	m	NcB	a1673	D0FEH
amicalis	N3A	*	Af-	a1675	D0FF2
amicarius	N2	m	NcB	a1676	D0FF8
amicinus	N2	m	NcB	a1678	D0FFD
amicitia	N1	f	NcA	a2373	D0FFG
amico	V1		VmF	D0FF5	D0FF6
amictorium	N2	n	NcB	a8684	D0FG4
amictus	N4	m	NcD	a8898	D0FG7
amiculum	N2	n	NcB	a1654	D0FGA
amicus	N2	m	NcB	a1687	D0FGC,D0FGB
amissus	N4	m	NcD	a1734	D0G0H
amita	N1	f	NcA	a1690	D0G14
amitinus	N2/1	*	Af-	a1691	D0G1A
amma	N1	f	NcA	a1693	D0G23,D0G24,D0G22
ammento	V1		VmF	a1694	D0G2E
ammentum	N2	n	NcB	a1695	D0G2F
ammo	N3B	m	NcC	D0G3A	D0G3B
amnensis	N3A	*	Af-	a1699	D0G44
amodo	I		X--	a1706	D0G52
amoenitas	N3B	f	NcC	a1708	D0G56
amoeno	V1		VmF	a1709	D0G55
amolimentum	N2	n	NcB	a1711	D0G5E
amona	N1	f	NcA	D0G61	D0G62
amor	N3B	m	NcC	a1716	D0G69,D0G6A,D0G6B,D0G6D
amoratus	N2/1	*	Af-	a1718	D0G6E,D0G6F
amorifer	N2/1	*	Af-	a1719	D0G75
amorificus	N2/1	*	Af-	a1720	D0G76
amorosus	N2/1	*	Af-	D0G7B	D0G7C
amparamentum	N2	n	NcB	D0G8G	D0G8H
amparatio	N3B	f	NcC	D0G94	D0G95
amparo	V1		VmF	D0G91	D0G92,D0G93
amphibalus	N2	m	NcB	D0G9F	D0G9G
amphibolus	N2/1	*	Af-	a1738	D0GA3
amphiscii	N2	m	NcB	a1750	D0GAE
ampliatio	N3B	f	NcC	a1767	D0GCF
ampliator	N3B	m	NcC	a1768	D0GCG
amplio	V1		VmF	a1774	D0GCE
amplum	N2	n	NcB	D0GD6	D0GD7
ampullae	N1	f	NcA	D0GE3	D0GE4
ampullagium	N2	n	NcB	a1784	D0GE5
ampullo	V1		VmF	D0GE6	D0GE7
amputator	N3B	m	NcC	a1789	D0GED
amputo	V1		VmF	a1792	D0GEC
ana	I		X--	a1817	D0GG6
ana	N1	f	NcA	D0GG7	D0GG8
anaboladium	N2	n	NcB	a1823	D0GH2
anacliterium	N2	n	NcB	a1834	D0H00
anaglyphus	N2/1	*	Af-	a1849	D0H0D
anagnosticum	N2	n	NcB	a1855	D0H0E
analogium	N2	n	NcB	a1866	D0H25,D0H26,D0H23,D0H24
anatomia	N1	f	NcA	a1903	D0H4E
anca	N1	f	NcA	D0H5B	D0H5C
anceps	N3A	*	Af-	a1912	D0H64
anceria	N1	f	NcA	D0H67	D0H68
anchora	N1	f	NcA	D0H78	D0H79
anchoro	V1		VmF	D0H7B	D0H7C
anchusa	N1	f	NcA	a1914	D0H83
anciani	N2	m	NcB	D0H85	D0H86
ancilla	N1	f	NcA	a1916	D0H8C,D0H8D
ancis	N3B	f	NcC	D0H9G	D0HBA,D0HB9
anculus	N2	m	NcB	a1933	D0HB8
ancyromagus	N2	m	NcB	a1938	D0HBD
andena	N1	f	NcA	D0HCF	D0HCG
andrachne	N1	f	NcA	a1941	D0HD8
androna	N1	f	NcA	D0HE5	D0HE6
aneclogistus	N2/1	*	Af-	a1953	D0HEH
aneo	V2		VmG	a1957	D0HFB
anesum	N2	n	NcB	a1958	D0HFF
anfractus	N4	m	NcD	a1968	D0HGH,D0HH0,D0HH1
angaria	N1	f	NcA	a1969	D1002,D0HHG,D0HHH
angaria	N2	n	NcB	a1969	D1001
angariae	N1	f	NcA	D1000	D1003,D1004
angarialis	N3A	*	Af-	a1970	D1008
angario	V1		VmF	a1971	D1009,D100A
angelicus	N2/1	*	Af-	a1975	D1018
angelus	N2	m	NcB	a1979	D101G,D101H,D101D,D1020,D101E,D1021,D101F
angerius	N2	m	NcB	D1028	D1029
angina	N1	f	NcA	a1980	D102H
anguifer	N2/1	*	Af-	a1989	D1046
anguilla	N1	f	NcA	a1991	D1047
anguis	N3B	m	NcC	D104E	D104F
angula	N1	f	NcA	D104G	D104H,D1051
angularis	N3A	*	Af-	a1997	D1052
angulosus	N2/1	*	Af-	a2003	D1055,D1054
angustiportum	N2	n	NcB	a2005	D1061
anhelitus	N4	m	NcD	a2014	D1069
ani	N2	m	NcB	D106H	D1070
anicius	N2/1	*	Af-	6128	D1073
anilla	N1	f	NcA	a2027	D107C
animaequus	N2/1	*	Af-	a2033	D1080
animalis	N3A	*	Af-	a2034	D1085,D1086,D1087
animator	N3B	m	NcC	a2037	D108D,D108C
animo	V1		VmF	a2041	D1089
animositas	N3B	f	NcC	a2042	D1095
anitas	N3B	f	NcC	a2049	D109D
anius	N2/1	*	Af-	6192	D109F
annale	N3B	n	NcC	D10A8	D10A9,D10AA,D10AB,D10AC
annales	N3B	m	NcC	D10AD	D10AE
annata	N1	f	NcA	D10B5	D10B6,D10B7,D10B8
annetum	N2	n	NcB	D10C2	D10C3
anniculus	N2/1	*	Af-	a2054	D10CD
anniuersalis	N3A	*	Af-	a2060	D10D2
anno	V3		VmH	D10C0	D10C1
annona	N1	f	NcA	a2063	D10DC
annositas	N3B	f	NcC	a2066	D10E4
annotinus	N2/1	*	Af-	a2068	D10EC
annua	N1	f	NcA	D10EF	D10EG,D10EH
annularius	N2	m	NcB	D10FG	D10FH
annulo	V1		VmF	D10FD	D10FE
anquina	N1	f	NcA	a2089	D1103
anquisitio	N3B	f	NcC	a2091	D1105
ansa	N1	f	NcA	a2092	D1109,D110A
ansarium	N2	n	NcB	a2093	D110F,D110E
anses	N3B	m	NcC	D1116	D1117
ansula	N1	f	NcA	a2101	D1123
antae	N1	f	NcA	a2102	D1124,D112B
antea	I		X--	a2110	D112D
antecessor	N3B	m	NcC	a2122	D1136
antecursor	N3B	m	NcC	a2125	D113D
antefatus	N2/1	*	Af-	a2127	D1145
antegerio	I		X--	a2131	D114B
antela	N1	f	NcA	D114E	D114F
anteloquium	N2	n	NcB	a2142	D1157
antelucanum	N2	n	NcB	a1024	D1158
antemna	N1	f	NcA	a2151	D115H
antepassio	N3B	f	NcC	a2160	D116E
antepedes	N3B	m	NcC	D116H	D1170
antepono	V3		VmH	a2165	D1174
anterium	N2	n	NcB	D117E	D117F
antesignanus	N2	m	NcB	a2175	D1181
anteuenio	V4		VmL	a2180	D118D
anthera	N1	f	NcA	a2189	D1193
anthropomorphitae	N1	m	NcA	a2205	D119G
antianus	N2/1	*	Af-	6570	D11A6
anticipo	V1		VmF	a2225	D11B1,D11B2
antigraphus	N2	m	NcB	a2231	D11D5
antilena	N1	f	NcA	a2232	D11D8
antinomia	N1	f	NcA	a2234	D11DH
antipherna	N2	n	NcB	a2239	D11EF
antiphona	N1	f	NcA	a2241	D11EG,D11EH
antiphonatim	I		X--	a2242	D11F1
antipirgium	N2	n	NcB	D11F5	D11F6
antipodium	N2	n	NcB	D11F7	D11F8
antipodus	N2/1	*	Af-	a2244	D11F9
antiquarius	N2	m	NcB	a2247	D11FG
antiquitas	N3B	f	NcC	a2250	D11G0
antiquo	V1		VmF	a2252	D11FF
antistita	N1	f	NcA	a2265	D11H2
antistitium	N2	n	NcB	a2266	D11H4
antisto	V1		VmF	D11GG	D11GH,D11H0
anula	N1	f	NcA	D1228	D1229
anulus	N2	m	NcB	a2290	D122E
anxionarius	N2	m	NcB	D123E	D123F,D123G
anzinga	N1	f	NcA	D1244	D1245
apello	V3		VmH	a2317	D126A
apenarii	N2	m	NcB	a2319	D126G
aper	N2	m	NcB	a2320	D1279
apertilis	N3A	*	Af-	a2324	D1283
apertio	N3B	f	NcC	a2325	D1286
apertularius	N2	m	NcB	a2329	D128A
apertura	N1	f	NcA	a2330	D128B
aphorismus	N2	m	NcB	a2339	D1297
apia	N1	f	NcA	D129D	D129E
apiarium	N2	n	NcB	a2352	D129G
apiastellum	N2	n	NcB	a2353	D129H
apiaster	N2	m	NcB	a2354	D12A0
apiastra	N1	f	NcA	a2354	D12A1
apiastrum	N2	n	NcB	a2354	D12A3
apiciosus	N2/1	*	Af-	a2358	D12AA
apicula	N1	f	NcA	a2360	D12AC
apicus	N2	m	NcB	D12B0	D12B1
apilamentum	N2	n	NcB	D12BB	D12BC
apio	V5		VmM	a2365	D12BG
apium	N2	n	NcB	a2371	D12C9
apluda	N1	f	NcA	a2374	D12D2
apocalypsis	N3B	f	NcC	a2377	D12D8
apocrisiarius	N2	m	NcB	a2391	D12E3,D12E4
apodicticus	N2/1	*	Af-	a2399	D12F0
apodixis	N3B	f	NcC	a2400	D12F9
apogeus	N2/1	*	Af-	a2402	D12FF
apologia	N1	f	NcA	a2410	D12G7,D12G8
apoplecticus	N2/1	*	Af-	a2421	D12H5
apostasia	N1	f	NcA	a2434	D1304
apostata	N1	m	NcA	a2435	D1307
apostato	V1		VmF	a2439	D1308
aposto	V1		VmF	D1302	D1303
apostoli	N2	m	NcB	D1318	D131B,D131C,D131D,D1319,D131A
apostolicum	N2	n	NcB	D131H	D1320
apostolicus	N2	m	NcB	D1321	D1322
apostolus	N2	m	NcB	a2445	D1325,D1326
apotheca	N1	f	NcA	a2451	D132F
apothecarii	N2	m	NcB	D1332	D1333,D1334
apothecarius	N2	m	NcB	a2452	D1335,D1336
appanagium	N2	n	NcB	D1341	D1342
apparamenta	N2	n	NcB	D1345	D1347,D1346
apparamentum	N2	n	NcB	a2462	D1348
apparator	N3B	m	NcC	a2464	D134B
apparatorium	N2	n	NcB	a2465	D134C,D134D
apparatus	N2	m	NcB	D134G	D134H
apparentia	N1	f	NcA	a2456	D1354,D1355,D1356
appareo	V2		VmG	a2468	D1359
appario	V5		VmM	a2469	D1358
apparitio	N3B	f	NcC	a2470	D135G,D135H,D1360
apparo	V1		VmF	a2473	D1349
appellatio	N3B	f	NcC	a7476	D1370,D1371
appellatus	N2	m	NcB	D1373	D1374
appello	V1		VmF	a2481	D136F,D136G
appello	V3		VmH	a2482	D1375
appendicium	N2	n	NcB	a2484	D137F,D137G
appendium	N2	n	NcB	a2486	D1382,D1383
appendo	V3		VmH	a2488	D137B
appensa	N1	f	NcA	D138D	D138E,D138F,D138G
appensiono	V1		VmF	D1393	D1394
appia	N1	f	NcA	D13A1	D13A2
applaudo	V3		VmH	a2504	D13AC
applicatio	N3B	f	NcC	a2507	D13B0
appodisia	N1	f	NcA	D13BC	D13BD
appono	V3		VmH	a2513	D13C6,D13C7
apporto	V1		VmF	a2516	D13CC
apportum	N2	n	NcB	D13CH	D13D0
appositio	N3B	f	NcC	a2518	D13D3,D13D4
appositus	N2	m	NcB	D13D5	D13D6
apprehendo	V3		VmH	a2523	D13E0,D13E1
apprehensio	N3B	f	NcC	a2525	D13E3,D13E4
appressio	N3B	f	NcC	D13EC	D13ED
appretio	V1		VmF	a2527	D13EH,D13F0
approbator	N3B	m	NcC	a2534	D13F9,D13FA
approbo	V1		VmF	a2535	D13F8
appropinquo	V1		VmF	a2542	D13FH,D13G0
appropriatio	N3B	f	NcC	a2544	D13G6,D13G7
appuncto	V1		VmF	D13H1	D13H2,D13H3
appunto	V1		VmF	D13H6	D13H7
apricus	N2/1	*	Af-	a2555	D13HH
aprisia	N1	f	NcA	D1403	D1404,D1405
aprisiono	V1		VmF	D140A	D140B
aptabilis	N3A	*	Af-	a2570	D141B
aptatio	N3B	f	NcC	a2572	D141F
apto	V1		VmF	a2575	D141D
aptra	N2	n	NcB	a2577	D1426
apud	I		X--	a2579	D142C
aqua	N1	f	NcA	a2585	D1431,D1436,D1432,D1433,D1434,D1430,D1435
aquagium	N2	n	NcB	a2588	D1444,D1445
aqualiculus	N2	m	NcB	a2589	D144B
aqualis	N3A	*	Af-	a2590	D144D
aqualium	N2	n	NcB	a2591	D144H
aquariolus	N2	m	NcB	a2592	D1459
aquarium	N2	n	NcB	a1316	D145A,D145B
aquarius	N2	m	NcB	a1309	D145C,D145D,D145E
aquaticum	N2	n	NcB	D1462	D1463
aquaticus	N2/1	*	Af-	a2594	D1464
aqueria	N1	f	NcA	D1472	D1473
aquila	N1	f	NcA	a1531	D147E
aquilonalis	N3A	*	Af-	a2613	D1489
aquilus	N2/1	*	Af-	a1484	D148C
aquito	V1		VmF	D1496	D1497
aquiuergium	N2	n	NcB	a2620	D1499
aquositas	N3B	f	NcC	a2623	D149B
arabici	N2/1	*	Af-	7648	D14A0
arabilis	N3A	*	Af-	a2628	D14A1,D14A2
aranea	N1	f	NcA	a2639	D14C6,D14C7
araneum	N2	n	NcB	a2639	D14C8
arangium	N2	n	NcB	D14CB	D14CC
arap	N		NcP	D14D2	D14D3
arater	N2	m	NcB	a2647	D14E0
aratia	N1	f	NcA	a2998	D14E1
aratio	N3B	f	NcC	a2641	D14E4
aratiuncula	N1	f	NcA	a2642	D14E6
arator	N3B	m	NcC	a2644	D14E9,D14EA
aratrum	N2	n	NcB	a2647	D14EE,D14EF
aratum	N2	n	NcB	a2902	D14EH,D14EG
aratura	N1	f	NcA	D14F0	D14F1
arbergamentum	N2	n	NcB	D14G8	D14G9
arbilla	N1	f	NcA	a2648	D14GG
arbitratio	N3B	f	NcC	a2653	D14H9
arbitrator	N3B	m	NcC	a2654	D14HA
arbitrium	N2	n	NcB	a2657	D14HF
arbor	N3B	f	NcC	a2659	D1501,D1502
arboretum	N2	n	NcB	a2663	D150A
arbusculosus	N2/1	*	Af-	a2666	D150E
arbustus	N2/1	*	Af-	a2671	D1512
arca	N1	f	NcA	a2674	D1517,D151D,D1518,D1514,D151A,D1515,D151B,D1516,D151C
arcanum	N2	n	NcB	a1321	D1520
arcaria	N1	f	NcA	D1523	D1524
arcarius	N2	m	NcB	a3000	D1527
arcata	N1	f	NcA	D152A	D152B
arcatura	N1	f	NcA	a2678	D152F
arcella	N1	f	NcA	a2680	D1534,D1535,D1536
arceo	V2		VmG	a2683	D153E
arcera	N1	f	NcA	a2684	D153D
arcessitio	N3B	f	NcC	a2686	D1543
archeria	N1	f	NcA	D155A	D155B
archetens	N3B	m	NcC	D155E	D155F
archetus	N2	m	NcB	D155G	D155H
archia	N1	f	NcA	D1562	D1563,D1564
archidiaconus	N2	m	NcB	a2705	D157H
archiepiscopus	N2	m	NcB	a2706	D1585
archigallus	N2	m	NcB	a2709	D1591
archigerontes	N3B	m	NcC	a2710	D1593
archigubernus	N2	m	NcB	a2711	D1596
archimandritissa	N1	f	NcA	a2714	D15A4
architector	N3B	m	NcC	a2728	D15DG
architriclinium	N2	n	NcB	a2731	D15E4
architriclinus	N2	m	NcB	a2732	D15E5,D15E6
archium	N2	n	NcB	a2734	D15EA
archontici	N2	m	NcB	a2736	D15F1
archus	N2	m	NcB	D15F5	D15F6,D15F7
arcifinius	N2/1	*	Af-	a2740	D15FC
arciuus	N2/1	*	Af-	a2745	D15G9
arcla	N1	f	NcA	D15GA	D15GB
arcuarius	N2	m	NcB	a2750	D15HB
arcularius	N2	m	NcB	a2760	D1601
arcus	N4	m	NcD	a2764	D1607,D1604
ardalio	N3B	m	NcC	a2765	D160C
arduitas	N3B	f	NcC	a2772	D161E
area	N1	f	NcA	a2775	D1623,D1625,D1626,D1621,D1622
arenaria	N1	f	NcA	D1637	D1638
arenarium	N2	n	NcB	D163B	D163C
arencata	N1	f	NcA	D163F	D163G
arenda	N1	f	NcA	D1640	D1641
arengum	N2	n	NcB	D164E	D164F,D164G
areo	V2		VmG	a2778	D165A
areola	N1	f	NcA	a2779	D1655
aresco	V3		VmH	a2778	D165C
aresta	N1	f	NcA	D165F	D165G,D165H
aresto	V1		VmF	D1661	D1662
arestum	N2	n	NcB	D1663	D1664
aretalogus	N2	m	NcB	a7779	D1665
arganum	N2	n	NcB	D1673	D1675,D1674
argasterium	N2	n	NcB	D1677	D1678
argentaria	N1	f	NcA	a2788	D167G,D167E,D167F
argentarium	N2	n	NcB	a2788	D167H
argentarius	N2	m	NcB	a2788	D1680
argenteolus	N2/1	*	Af-	a2790	D1683
argenteus	N2/1	*	Af-	a2578	D1685
argentum	N2	n	NcB	a2795	D168B
argilla	N1	f	NcA	a2797	D1692
argumentatio	N3B	f	NcC	a2802	D169F
argumentosus	N2/1	*	Af-	a2807	D16A0,D169H
argumentum	N2	n	NcB	a2808	D16A1,D16A2,D16A3,D16A4
argutio	N3B	f	NcC	a2814	D16A8
argyrodamas	N3B	m	NcC	a2823	D16AC
aria	N1	f	NcA	D16AF	D16AG
arietatio	N3B	f	NcC	a2831	D16BF
arieto	V1		VmF	a2834	D16BE
arillator	N3B	m	NcC	a2836	D16C4
arista	N1	f	NcA	a2840	D16D9,D16DA,D16DB
aristifer	N2/1	*	Af-	a2844	D16DG
arithmeticus	N2	m	NcB	a2850	D16E5
arithmus	N2	m	NcB	a2852	D16E6
arma	N2	n	NcB	a2855	D16F1,D16EH,D16F0
armamentum	N2	n	NcB	a2857	D16F9,D16FA
armararius	N2	m	NcB	D16G2	D16G3
armaria	N1	f	NcA	a2860	D16GB,D16G9,D16GA
armariolum	N2	n	NcB	a2859	D16GE
armarium	N2	n	NcB	a2860	D16GG
armarius	N2	m	NcB	D16GH	D16H0,D16H1
armata	N1	f	NcA	D16H3	D16H5,D16H4
armator	N3B	m	NcC	a2862	D16H9
armatura	N1	f	NcA	a2864	D16HH,D16HD,D1700,D16HE,D16HF,D16HG,D16HC
armentarium	N2	n	NcB	D170F	D170G
armentum	N2	n	NcB	a2870	D1711
armidoctor	N3B	m	NcC	a2872	D171B
armifactor	N3B	m	NcC	a2873	D171D
armigatus	N2/1	*	Af-	D171G	D171H
armilausa	N1	f	NcA	a2878	D1725
armilla	N1	f	NcA	a2879	D1727
armillarius	N2	m	NcB	a2880	D1728
armillum	N2	n	NcB	a2882	D172B,D172A
armites	N3B	m	NcC	a9981	D1733
armo	V1		VmF	a2888	D16G7,D16G8,D16G4,D16G5,D16G6
armoracia	N1	f	NcA	a1811	D1739
armus	N2	m	NcB	a2891	D173F
arna	N1	f	NcA	D1741	D1742
arnesium	N2	n	NcB	D174G	D1751,D174H,D1750
arnitus	N2	m	NcB	D1756	D1757
arnus	N2	m	NcB	a2894	D175E
aro	V1		VmF	a2895	D14D7
aromatarius	N2	m	NcB	a2897	D1763
arpa	N1	f	NcA	D176E	D176H,D176F,D176G
arra	N1	f	NcA	a2907	D1790
arramentum	N2	n	NcB	D17A6	D17A7,D17A8
arrayamentum	N2	n	NcB	D179D	D17BE
arrendatio	N3B	f	NcC	D17CF	D17CG
arrengo	V1		VmF	D17D4	D17D5
arresta	N1	f	NcA	D17DD	D17DE
arrestatio	N3B	f	NcC	D17E4	D17E5
arrestator	N3B	m	NcC	D17E6	D17E7
arresto	V1		VmF	D17DH	D17E2,D17E0,D17E1
arrestum	N2	n	NcB	D17E9	D17ED,D17EA,D17EB,D17EC
arreto	V1		VmF	D17EE	D17EF
arrhae	N1	f	NcA	D17F1	D17F2
arrigo	V1		VmF	a2920	D17FG
arripio	V5		VmM	a2921	D17G7
arro	V1		VmF	D17B4	D17B5
arrogantia	N1	f	NcA	a2925	D17H1
arrogo	V1		VmF	a2928	D17H2,D17H3
arsina	N1	f	NcA	D1818	D1819
arsineum	N2	n	NcB	a2937	D181A
arsinum	N2	n	NcB	D181C	D181E,D181D
arsis	N3B	f	NcC	a2938	D181G
arsura	N1	f	NcA	a2781	D1826,D1823,D1824,D1825
artaba	N1	f	NcA	a2940	D1828
artemo	N3B	m	NcC	D183D	D183E
artes	N3B	f	NcC	D1842	D1843
arteticus	N2/1	*	Af-	D1847	D1848
articula	N1	f	NcA	D184F	D184G
articulator	N3B	m	NcC	a2955	D1856
articulo	V1		VmF	a2956	D1851,D1852,D184H,D1850
articulum	N2	n	NcB	D1857	D1859,D1858
articulus	N2	m	NcB	D185A	D185B,D185C,D185D
artificiarius	N2	m	NcB	D1861	D1862
artificina	N1	f	NcA	a2961	D1864
artificiolum	N2	n	NcB	a2962	D1865
artificium	N2	n	NcB	a2964	D1866,D186B,D1867,D186C,D1868,D1869,D186A
artigo	V1		VmF	D186G	D186H
artigraphus	N2	m	NcB	a2966	D1872
artiliaria	N1	f	NcA	D1874	D1875
artillaria	N1	f	NcA	D1876	D1877
artista	N1	m	NcA	D1886	D1887
artitus	N2/1	*	Af-	a2968	D1889
arto	V1		VmF	a2971	D1830,D1831,D1832
artocopus	N2	m	NcB	a2972	D188D
artuatim	I		X--	a2977	D1897
artum	N2	n	NcB	a1973	D1899
artuo	V1		VmF	a2980	D1896
arua	N1	f	NcA	a3006	D189E,D189F
aruina	N1	f	NcA	a2989	D18A6
aruinula	N1	f	NcA	a2990	D18AA
aruipendium	N2	n	NcB	a2991	D18AB
arula	N1	f	NcA	a2992	D18AC,D18AD
arundo	N3B	f	NcC	D18B6	D18B7
arura	N1	f	NcA	a3004	D18BA,D18BB
aruum	N2	n	NcB	a3006	D18BD
arzer	N2	m	NcB	D18C3	D18C4
asa	N1	f	NcA	D18C9	D18CA
ascella	N1	f	NcA	a3019	D18D9,D18DA,D18D7,D18D8
ascendo	V3		VmH	a3021	D18E0,D18DE,D18DF
ascensa	N1	f	NcA	D18E2	D18E3
ascensio	N3B	f	NcC	a3023	D18E7
ascensor	N3B	m	NcC	a3024	D18EB
ascensus	N4	m	NcD	a2969	D18EF
ascer	N2	m	NcB	D18EH	D18F0
ascetriae	N1	f	NcA	a6025	D18F4
asciola	N1	f	NcA	a3029	D18G2
ascopa	N1	f	NcA	a3033	D18H3
ascribo	V3		VmH	a3034	D18H6
asculto	V1		VmF	D18HB	D18HC
asella	N1	f	NcA	a3045	D1905
asellus	N2	m	NcB	a3045	D190B,D190C,D190D
asempriuum	N2	n	NcB	D190H	D1910
asemus	N2/1	*	Af-	a3046	D1911
asia	N1	f	NcA	a3049	D191C,D191B
asiamenta	N2	n	NcB	D191D	D191E
asignae	N1	f	NcA	a3050	D1924
asinarius	N2	m	NcB	a3055	D192F
asinus	N2	m	NcB	a3052	D1938,D1939,D1936,D1937
asium	N2	n	NcB	D193D	D193E
asnagium	N2	n	NcB	D1942	D1943
aspa	N1	f	NcA	D194E	D194F
aspar	N3B	n	NcC	D1951	D1952
aspectio	N3B	f	NcC	a3067	D1958
asperitas	N3B	f	NcC	a3077	D1969,D1968
aspernabilis	N3A	*	Af-	a3079	D196A
aspernamentum	N2	n	NcB	a3080	D196B
aspersio	N3B	f	NcC	a3085	D196C
aspersus	N4	m	NcD	a8905	D196F
aspicio	V5		VmM	a3091	D196G,D196H
aspiro	V1		VmF	a3096	D1976
asportatio	N3B	f	NcC	a3100	D197E
asporto	V1		VmF	a3101	D197C
aspratura	N1	f	NcA	a3103	D197H
assa	N1	f	NcA	a3108	D1989,D198A,D198B
assagium	N2	n	NcB	D198G	D198H
assaltus	N4	m	NcD	D19A0	D19A1
assarium	N2	n	NcB	a3112	D19A7
assassino	V1		VmF	D19AE	D19AF
assatura	N1	f	NcA	a3182	D19B7
assecuro	V1		VmF	D19C5	D19C6
assedo	V1		VmF	D19C9	D19CA
assensator	N3B	m	NcC	D19E7	D19E8
assensio	N3B	f	NcC	a3125	D19EA,D19EB
assensor	N3B	m	NcC	a3126	D19EC
assentaneus	N2/1	*	Af-	a3127	D19EE
assentator	N3B	m	NcC	a3130	D19EH
assentia	N1	f	NcA	D19F1	D19F2
assentiae	N1	f	NcA	a3133	D19F3
assento	V1		VmF	D19EF	D19EG
assertatio	N3B	f	NcC	D19G3	D19G4
assertor	N3B	m	NcC	a6142	D19G8
assessio	N3B	f	NcC	a3148	D19GF,D19GG
assessor	N3B	m	NcC	a3149	D19GH
assessores	N3B	m	NcC	D19H0	D19H1
assetamentum	N2	n	NcB	D19H6	D19H7
asseto	V1		VmF	D19H8	D19H9,D19HA
assidatio	N3B	f	NcC	D1A0C	D1A0D
assidei	N2	m	NcB	D1A0F	D1A0G
assideo	V2		VmG	a3159	D1A14,D1A12,D1A13
assiduitas	N3B	f	NcC	a3161	D1A1H,D1A20
assieta	N1	f	NcA	D1A23	D1A24,D1A25
assignamentum	N2	n	NcB	D1A2C	D1A2D
assignatio	N3B	f	NcC	a3165	D1A32,D1A31
assignator	N3B	m	NcC	a3166	D1A34
assignatus	N2	m	NcB	D1A36	D1A37
assigno	V1		VmF	a3169	D1A2H,D1A2E,D1A2F,D1A2G
assimulo	V1		VmF	a3175	D1A3D
assisa	N1	f	NcA	a3181	D1A45
assisia	N1	f	NcA	D1A47	D1A48,D1A49
assisitus	N2/1	*	Af-	D1A50	D1A51
assistentia	N1	f	NcA	D1A59	D1A5A,D1A5B
assisto	V3		VmH	a2418	D1A5C
assituatio	N3B	f	NcC	D1A64	D1A65
assizia	N1	f	NcA	D1A69	D1A6A
associo	V1		VmF	a3184	D1A6E,D1A6F,D1A6G
assudesco	V3		VmH	a3192	D1A7G
assula	N1	f	NcA	a3197	D1A81,D1A80
assulto	V1		VmF	a3201	D1A82
assultus	N4	m	NcD	a8907	D1A83
assumentum	N2	n	NcB	a3202	D1A84
assumo	V3		VmH	a3204	D1A85
assumptio	N3B	f	NcC	a3205	D1A88,D1A89
assumptor	N3B	m	NcC	a3207	D1A8A
asta	N1	f	NcA	D1A8G	D1A90,D1A91
astalagium	N2	n	NcB	D1A99	D1A9A
astator	N3B	m	NcC	a3219	D1AA8
astella	N1	f	NcA	a3221	D1AAD,D1AAE
asteria	N1	f	NcA	a3223	D1AB0
asteriscus	N2	m	NcB	a3227	D1AB2,D1AB3
asterno	V3		VmH	a3229	D1AB6
asticus	N2/1	*	Af-	a3234	D1ABA
astipulatio	N3B	f	NcC	a3235	D1ABG
astipulator	N3B	m	NcC	a3236	D1AC0,D1ABH
astraba	N1	f	NcA	a3242	D1ACA
astrepo	V3		VmH	a3249	D1AD5
astrictio	N3B	f	NcC	a3250	D1AD6
astricus	N2/1	*	Af-	a3252	D1AD7
astrolapsus	N4	m	NcD	a3264	D1ADF
astrosus	N2/1	*	Af-	a3272	D1AE0
astructio	N3B	f	NcC	a3273	D1AE2
astructor	N3B	m	NcC	a3274	D1AE3
astrum	N2	n	NcB	a3275	D1AE5
astruo	V3		VmH	a3276	D1AE4
astus	N4	m	NcD	a3282	D1AEE
astutus	N2/1	*	Af-	a3285	9488,D1AEG
atermino	V1		VmF	D1AH2	D1AH3
athera	N1	f	NcA	a6292	D1B02
atingo	V3		VmH	D1B13	D1B14
atomus	N2	m	NcB	D1B1B	D1B1C
atramentarium	N2	n	NcB	a3306	D1B29
atramentum	N2	n	NcB	a3305	D1B2B
atratus	N2/1	*	Af-	a3307	D1B2F
atrium	N2	n	NcB	a3318	D1B34,D1B35,D1B36
attachio	V1		VmF	D1B3E	D1B3F
attagena	N1	f	NcA	a1974	D1B40
attamen	N3B	n	NcC	D1B44	D1B45,D1B46
attamino	V1		VmF	a3329	D1B47
attegia	N1	f	NcA	a3333	D1B4H
attemptatio	N3B	f	NcC	a3340	D1B57
attempto	V1		VmF	a3338	D1B56
