lemma	codlem	gen	codmorf	keep	throwLst
alsine	N1	f	NcA	a1472	D0E28
altanus	N2	m	NcB	a1479	D0E37,D0E38,D0E39
altare	N3B	n	NcC	D0E3E	D0E42,D0E3G,D0E43,D0E3H,D0E40,D0E41,D0E3F
altarium	N2	n	NcB	a1480	D0E4A,D0E4B
altea	N1	f	NcA	D0E4F	D0E4G
altercor	V1		VmF	D0E5A	D0E5B
alteritas	N3B	f	NcC	a8488	D0E5F,D0E5G
alternamentum	N2	n	NcB	a1491	D0E5H
alternatio	N3B	f	NcC	a8490	D0E62
alternitas	N3B	f	NcC	a1492	D0E65,D0E66
alterno	V1		VmF	a1493	D0E61,D0E60
altero	V1		VmF	a1495	D0E55
alterplex	N3A	*	Af-	a1497	D0E67
alticomus	N2/1	*	Af-	a1507	D0E6F
altifico	V1		VmF	a1508	D0E6H
altiliarius	N2	m	NcB	a1512	D0E73
altilis	N3A	*	Af-	a1513	D0E75
altilitas	N3B	f	NcC	a1514	D0E76
altithronus	N2/1	*	Af-	a1520	D0E7H
altitudo	N3B	f	NcC	a1522	D0E80
alto	V1		VmF	a1527	D0E3D
altrinsecus	I		X--	a1529	D0E89,D0E8A
altum	N2	n	NcB	a8929	D0E8G,D0E8F
alucinatio	N3B	f	NcC	a1535	D0E99
alueolum	N2	n	NcB	a1543	D0EA3
alueolus	N2	m	NcB	a1543	D0EA6,D0EA4,D0EA5
aluetum	N2	n	NcB	D0EAB	D0EAC
alueum	N2	n	NcB	a1544	D0EAD
alueus	N2	m	NcB	a1544	D0EAE
alum	N2	n	NcB	a1547	D0EB3
alumen	N3B	n	NcC	a1548	D0EB9,D0EBA
alumnus	N2/1	*	Af-	a1554	D0EBG
aluta	N1	f	NcA	a1555	D0ECB
alzo	V1		VmF	D0EDA	D0EDB
ama	N1	f	NcA	D0EDD	D0EDE,D0EDF
amala	N1	f	NcA	D0EEB	D0EEC
amando	V1		VmF	a1570	D0EF8
amaneo	V2		VmG	a1571	D0EFE
amannus	N2	m	NcB	D0EFH	D0EG0
amaracum	N2	n	NcB	a1574	D0EG6
amarellus	N2	m	NcB	D0EGC	D0EGD,D0EGE,D0EGF
amaresco	V3		VmH	a1576	D0EGH
amarica	N1	f	NcA	D0EH1	D0EH2
amaricatio	N3B	f	NcC	a1577	D0EH5
amarifico	V1		VmF	a1579	D0EHB
amaritas	N3B	f	NcC	a1580	D0F01
amaritia	N1	f	NcA	a1581	D0F02
amarus	N2/1	*	Af-	a1589	D0F0C
amasco	V3		VmH	a1590	D0F12,D0F11
amaso	V1		VmF	D0F0F	D0F0G,D0F0H
amasso	V1		VmF	D0F1C	D0F1D
amatio	N3B	f	NcC	a8593	D0F23
amatiuus	N2/1	*	Af-	D0F25	D0F26
amaturio	V4		VmL	a1600	D0F2A
amatus	N2	m	NcB	a1730	D0F2B
ambactus	N2	m	NcB	a1603	D0F2E
ambagiosus	N2/1	*	Af-	a1606	D0F33
ambidexter	N2/1	*	Af-	a1617	D0F50,D0F51
ambiguum	N2	n	NcB	a1624	D0F65,D0F64
ambitio	N3B	f	NcC	a1627	D0F6F
ambitor	N3B	m	NcC	a1629	D0F70
ambitudo	N3B	f	NcC	a8631	D0F71
ambitus	N4	m	NcD	a8896	D0F73,D0F72
ambiuius	N2/1	*	Af-	4996	D0F76
amblygonius	N2/1	*	Af-	a1632	D0F7B
ambra	N1	f	NcA	D0F86	D0F87
ambrum	N2	n	NcB	D0F96	D0F97
ambulatio	N3B	f	NcC	a1644	D0FA5
ambulator	N3B	m	NcC	a1647	D0FA6
ambulatorium	N2	n	NcB	D0FA7	D0FA8
ambulatorius	N2/1	*	Af-	a1648	D0FA9
ambulatrix	N3B	f	NcC	a1649	D0FAA
ambulatura	N1	f	NcA	a1635	D0FAB
ambulo	V1		VmF	a1650	D0FA2,D0FA0,D0FA1
ambus	N2	m	NcB	D0FB2	D0FB3
amendo	V1		VmF	a1570	D0FC2
amenium	N2	n	NcB	D0FC7	D0FC8
amentia	N1	f	NcA	a1662	D0FD0
amiantus	N2	m	NcB	a1673	D0FEH
amicalis	N3A	*	Af-	a1675	D0FF2
amicarius	N2	m	NcB	a1676	D0FF8
amicinus	N2	m	NcB	a1678	D0FFD
amicitia	N1	f	NcA	a2373	D0FFG
amico	V1		VmF	D0FF5	D0FF6
amictorium	N2	n	NcB	a8684	D0FG4
amictus	N4	m	NcD	a8898	D0FG7
amiculum	N2	n	NcB	a1654	D0FGA
amicus	N2	m	NcB	a1687	D0FGB,D0FGC
amissus	N4	m	NcD	a1734	D0G0H
amita	N1	f	NcA	a1690	D0G14
amitinus	N2/1	*	Af-	a1691	D0G1A
amma	N1	f	NcA	a1693	D0G24,D0G22,D0G23
ammento	V1		VmF	a1694	D0G2E
ammentum	N2	n	NcB	a1695	D0G2F
ammo	N3B	m	NcC	D0G3A	D0G3B
amnensis	N3A	*	Af-	a1699	D0G44
amodo	I		X--	a1706	D0G52
amoenitas	N3B	f	NcC	a1708	D0G56
amoeno	V1		VmF	a1709	D0G55
amolimentum	N2	n	NcB	a1711	D0G5E
amona	N1	f	NcA	D0G61	D0G62
amor	N3B	m	NcC	a1716	D0G6A,D0G6B,D0G6D,D0G69
amoratus	N2/1	*	Af-	a1718	D0G6E,D0G6F
amorifer	N2/1	*	Af-	a1719	D0G75
amorificus	N2/1	*	Af-	a1720	D0G76
amorosus	N2/1	*	Af-	D0G7B	D0G7C
amparamentum	N2	n	NcB	D0G8G	D0G8H
amparatio	N3B	f	NcC	D0G94	D0G95
amparo	V1		VmF	D0G91	D0G92,D0G93
amphibalus	N2	m	NcB	D0G9F	D0G9G
amphibolus	N2/1	*	Af-	a1738	D0GA3
amphiscii	N2	m	NcB	a1750	D0GAE
amphora	N1	f	NcA	a1757	D0GB6,D0GB7
ampliatio	N3B	f	NcC	a1767	D0GCF
ampliator	N3B	m	NcC	a1768	D0GCG
amplio	V1		VmF	a1774	D0GCE
amplum	N2	n	NcB	D0GD6	D0GD7
ampullae	N1	f	NcA	D0GE3	D0GE4
ampullagium	N2	n	NcB	a1784	D0GE5
ampullo	V1		VmF	D0GE6	D0GE7
ampullor	V1		VmF	a1786	D0GE8
amputator	N3B	m	NcC	a1789	D0GED
amputo	V1		VmF	a1792	D0GEC
ana	I		X--	a1817	D0GG6
ana	N1	f	NcA	D0GG7	D0GG8
anaboladium	N2	n	NcB	a1823	D0GH2
anacliterium	N2	n	NcB	a1834	D0H00
anaglyphus	N2/1	*	Af-	a1849	D0H0D
anagnosticum	N2	n	NcB	a1855	D0H0E
analogium	N2	n	NcB	a1866	D0H23,D0H24,D0H25,D0H26
anatomia	N1	f	NcA	a1903	D0H4E
anca	N1	f	NcA	D0H5B	D0H5C
anceps	N3A	*	Af-	a1912	D0H64
anceria	N1	f	NcA	D0H67	D0H68
anchora	N1	f	NcA	D0H78	D0H79
anchoro	V1		VmF	D0H7B	D0H7C
anchusa	N1	f	NcA	a1914	D0H83
anciani	N2	m	NcB	D0H85	D0H86
ancile	N3B	n	NcC	a1915	D0H8A
ancilla	N1	f	NcA	a1916	D0H8D,D0H8C
ancis	N3B	f	NcC	D0H9G	D0HB9,D0HBA
anculus	N2	m	NcB	a1933	D0HB8
ancyromagus	N2	m	NcB	a1938	D0HBD
andena	N1	f	NcA	D0HCF	D0HCG
andrachne	N1	f	NcA	a1941	D0HD8
androna	N1	f	NcA	D0HE5	D0HE6
aneclogistus	N2/1	*	Af-	a1953	D0HEH
aneo	V2		VmG	a1957	D0HFB
anesum	N2	n	NcB	a1958	D0HFF
anfractus	N4	m	NcD	a1968	D0HH1,D0HGH,D0HH0
angaria	N1	f	NcA	a1969	D0HHG,D0HHH,D1002
angaria	N2	n	NcB	a1969	D1001
angariae	N1	f	NcA	D1000	D1003,D1004
angarialis	N3A	*	Af-	a1970	D1008
angario	V1		VmF	a1971	D1009,D100A
angelicus	N2/1	*	Af-	a1975	D1018
angelus	N2	m	NcB	a1979	D101D,D1020,D101E,D1021,D101F,D101G,D101H
angerius	N2	m	NcB	D1028	D1029
angina	N1	f	NcA	a1980	D102H
anguifer	N2/1	*	Af-	a1989	D1046
anguilla	N1	f	NcA	a1991	D1047
anguis	N3B	m	NcC	D104E	D104F
angula	N1	f	NcA	D104G	D104H,D1051
angularis	N3A	*	Af-	a1997	D1052
angulosus	N2/1	*	Af-	a2003	D1054,D1055
angustiportum	N2	n	NcB	a2005	D1061
anhelitus	N4	m	NcD	a2014	D1069
ani	N2	m	NcB	D106H	D1070
anicius	N2/1	*	Af-	6128	D1073
anilla	N1	f	NcA	a2027	D107C
anima	N1	f	NcA	a2028	D107D,D107E
animaequus	N2/1	*	Af-	a2033	D1080
animalis	N3A	*	Af-	a2034	D1085,D1086,D1087
animator	N3B	m	NcC	a2037	D108D,D108C
animo	V1		VmF	a2041	D1089
animositas	N3B	f	NcC	a2042	D1095
anitas	N3B	f	NcC	a2049	D109D
anius	N2/1	*	Af-	6192	D109F
annale	N3B	n	NcC	D10A8	D10AA,D10AB,D10AC,D10A9
annales	N3B	m	NcC	D10AD	D10AE
annata	N1	f	NcA	D10B5	D10B7,D10B8,D10B6
annetum	N2	n	NcB	D10C2	D10C3
anniculus	N2/1	*	Af-	a2054	D10CD
anniuersalis	N3A	*	Af-	a2060	D10D2
anno	V1		VmF	a7061	D10B1
anno	V3		VmH	D10C0	D10C1
annona	N1	f	NcA	a2063	D10DC
annositas	N3B	f	NcC	a2066	D10E4
annotinus	N2/1	*	Af-	a2068	D10EC
annua	N1	f	NcA	D10EF	D10EG,D10EH
annularius	N2	m	NcB	D10FG	D10FH
annulo	V1		VmF	D10FD	D10FE
anquina	N1	f	NcA	a2089	D1103
anquisitio	N3B	f	NcC	a2091	D1105
ansa	N1	f	NcA	a2092	D1109,D110A
ansarium	N2	n	NcB	a2093	D110E,D110F
anses	N3B	m	NcC	D1116	D1117
ansula	N1	f	NcA	a2101	D1123
antae	N1	f	NcA	a2102	D1124,D112B
antapocha	N1	f	NcA	a2382	D1125
antea	I		X--	a2110	D112D
antecessor	N3B	m	NcC	a2122	D1136
antecursor	N3B	m	NcC	a2125	D113D
antefatus	N2/1	*	Af-	a2127	D1145
antegerio	I		X--	a2131	D114B
antela	N1	f	NcA	D114E	D114F
anteloquium	N2	n	NcB	a2142	D1157
antelucanum	N2	n	NcB	a1024	D1158
antemna	N1	f	NcA	a2151	D115H
antemurale	N3B	n	NcC	a2152	D1161
antepassio	N3B	f	NcC	a2160	D116E
antepedes	N3B	m	NcC	D116H	D1170
antepono	V3		VmH	a2165	D1174
anterium	N2	n	NcB	D117E	D117F
antesignanus	N2	m	NcB	a2175	D1181
antesto	V1		VmF	a2176	D1186
anteuenio	V4		VmL	a2180	D118D
anteuio	V1		VmF	a2184	D118F
anthemis	N3B	f	NcC	a2188	D1191
anthera	N1	f	NcA	a2189	D1193
anthropomorphitae	N1	m	NcA	a2205	D119G
antianus	N2/1	*	Af-	6570	D11A6
anticipo	V1		VmF	a2225	D11B1,D11B2
antigraphus	N2	m	NcB	a2231	D11D5
antilena	N1	f	NcA	a2232	D11D8
antinomia	N1	f	NcA	a2234	D11DH
antipherna	N2	n	NcB	a2239	D11EF
antiphona	N1	f	NcA	a2241	D11EG,D11EH
antiphonatim	I		X--	a2242	D11F1
antiphora	N1	f	NcA	a3726	D11F3
antipirgium	N2	n	NcB	D11F5	D11F6
antipodium	N2	n	NcB	D11F7	D11F8
antipodus	N2/1	*	Af-	a2244	D11F9
antiquarius	N2	m	NcB	a2247	D11FG
antiquitas	N3B	f	NcC	a2250	D11G0
antiquo	V1		VmF	a2252	D11FF
antisigma	N3B	n	NcC	a2257	D11G9
antistita	N1	f	NcA	a2265	D11H2
antistitium	N2	n	NcB	a2266	D11H4
antisto	V1		VmF	D11GG	D11GH,D11H0
anula	N1	f	NcA	D1228	D1229
anulare	N3B	n	NcC	a2945	D122A
anulus	N2	m	NcB	a2290	D122E
anxionarius	N2	m	NcB	D123E	D123F,D123G
anxior	V1		VmF	a2299	D1236
anzinga	N1	f	NcA	D1244	D1245
apello	V3		VmH	a2317	D126A
apenarii	N2	m	NcB	a2319	D126G
aper	N2	m	NcB	a2320	D1279
aperio	V4		VmL	a2322	D127G,D127H
apertilis	N3A	*	Af-	a2324	D1283
apertio	N3B	f	NcC	a2325	D1286
apertularius	N2	m	NcB	a2329	D128A
apertura	N1	f	NcA	a2330	D128B
apex	N3B	m	NcC	a2331	D1292,D1290,D1291
apexabo	N3B	f	NcC	a2332	D1293
aphorismus	N2	m	NcB	a2339	D1297
apia	N1	f	NcA	D129D	D129E
apiarium	N2	n	NcB	a2352	D129G
apiastellum	N2	n	NcB	a2353	D129H
apiaster	N2	m	NcB	a2354	D12A0
apiastra	N1	f	NcA	a2354	D12A1
apiastrum	N2	n	NcB	a2354	D12A3
apiciosus	N2/1	*	Af-	a2358	D12AA
apicula	N1	f	NcA	a2360	D12AC
apicus	N2	m	NcB	D12B0	D12B1
apilamentum	N2	n	NcB	D12BB	D12BC
apinor	V1		VmF	a2364	D12BE
apio	V5		VmM	a2365	D12BG
apium	N2	n	NcB	a2371	D12C9
apluda	N1	f	NcA	a2374	D12D2
aplustre	N3B	n	NcC	a2375	D12D3
apocalypsis	N3B	f	NcC	a2377	D12D8
apocarteresis	N3B	f	NcC	a2378	D12D9
apocha	N1	f	NcA	a2381	D12DB
apocho	V1		VmF	a2384	D12DD
apocrisiarius	N2	m	NcB	a2391	D12E3,D12E4
apoculo	V1		VmF	a2395	D12EA
apodicticus	N2/1	*	Af-	a2399	D12F0
apodixis	N3B	f	NcC	a2400	D12F9
apogeus	N2/1	*	Af-	a2402	D12FF
apologia	N1	f	NcA	a2410	D12G7,D12G8
apoplecticus	N2/1	*	Af-	a2421	D12H5
aporia	N1	f	NcA	a2426	D12H8,D12H9
apostasia	N1	f	NcA	a2434	D1304
apostata	N1	m	NcA	a2435	D1307
apostato	V1		VmF	a2439	D1308
apostema	N3B	n	NcC	a2441	D130F,D130G
aposto	V1		VmF	D1302	D1303
apostoli	N2	m	NcB	D1318	D131D,D1319,D131A,D131B,D131C
apostolicum	N2	n	NcB	D131H	D1320
apostolicus	N2	m	NcB	D1321	D1322
apostolus	N2	m	NcB	a2445	D1326,D1325
apotheca	N1	f	NcA	a2451	D132F
apothecarii	N2	m	NcB	D1332	D1333,D1334
apothecarius	N2	m	NcB	a2452	D1335,D1336
apotheco	V1		VmF	a2453	D132H,D132G
appanagium	N2	n	NcB	D1341	D1342
apparamenta	N2	n	NcB	D1345	D1346,D1347
apparamentum	N2	n	NcB	a2462	D1348
apparator	N3B	m	NcC	a2464	D134B
apparatorium	N2	n	NcB	a2465	D134C,D134D
apparatus	N2	m	NcB	D134G	D134H
apparentia	N1	f	NcA	a2456	D1354,D1355,D1356
appareo	V2		VmG	a2468	D1359
appario	V5		VmM	a2469	D1358
apparitio	N3B	f	NcC	a2470	D135G,D135H,D1360
apparo	V1		VmF	a2473	D1349
appellatio	N3B	f	NcC	a7476	D1370,D1371
appellatus	N2	m	NcB	D1373	D1374
appello	V1		VmF	a2481	D136F,D136G
appello	V3		VmH	a2482	D1375
appendicium	N2	n	NcB	a2484	D137F,D137G
appendium	N2	n	NcB	a2486	D1382,D1383
appendo	V3		VmH	a2488	D137B
appensa	N1	f	NcA	D138D	D138E,D138F,D138G
appensiono	V1		VmF	D1393	D1394
appia	N1	f	NcA	D13A1	D13A2
applaudo	V3		VmH	a2504	D13AC
applicatio	N3B	f	NcC	a2507	D13B0
applico	V1		VmF	a2508	D13AH,D13AG
appodisia	N1	f	NcA	D13BC	D13BD
appono	V3		VmH	a2513	D13C6,D13C7
apporto	V1		VmF	a2516	D13CC
apportum	N2	n	NcB	D13CH	D13D0
appositio	N3B	f	NcC	a2518	D13D4,D13D3
appositus	N2	m	NcB	D13D5	D13D6
apprehendo	V3		VmH	a2523	D13E0,D13E1
apprehensio	N3B	f	NcC	a2525	D13E3,D13E4
appressio	N3B	f	NcC	D13EC	D13ED
appretio	V1		VmF	a2527	D13EH,D13F0
approbator	N3B	m	NcC	a2534	D13F9,D13FA
approbo	V1		VmF	a2535	D13F8
appropinquo	V1		VmF	a2542	D13FH,D13G0
appropio	V1		VmF	a2543	D13FG
appropriatio	N3B	f	NcC	a2544	D13G7,D13G6
approprio	V1		VmF	a2545	D13G2,D13G3,D13G4
approximo	V1		VmF	a2546	D13GA
appuncto	V1		VmF	D13H1	D13H3,D13H2
appunto	V1		VmF	D13H6	D13H7
apricus	N2/1	*	Af-	a2555	D13HH
aprisia	N1	f	NcA	D1403	D1404,D1405
aprisiono	V1		VmF	D140A	D140B
aptabilis	N3A	*	Af-	a2570	D141B
aptatio	N3B	f	NcC	a2572	D141F
aptitudo	N3B	f	NcC	a2574	D1424
apto	V1		VmF	a2575	D141D
aptra	N2	n	NcB	a2577	D1426
apud	I		X--	a2579	D142C
aqua	N1	f	NcA	a2585	D1431,D1436,D1432,D1433,D1434,D1430,D1435
aquagium	N2	n	NcB	a2588	D1444,D1445
aqualiculus	N2	m	NcB	a2589	D144B
aqualis	N3A	*	Af-	a2590	D144D
aqualium	N2	n	NcB	a2591	D144H
aquariolus	N2	m	NcB	a2592	D1459
aquarium	N2	n	NcB	a1316	D145A,D145B
aquarius	N2	m	NcB	a1309	D145C,D145D,D145E
aquaticum	N2	n	NcB	D1462	D1463
aquaticus	N2/1	*	Af-	a2594	D1464
aqueria	N1	f	NcA	D1472	D1473
aquila	N1	f	NcA	a1531	D147E
aquilonalis	N3A	*	Af-	a2613	D1489
aquilus	N2/1	*	Af-	a1484	D148C
aquito	V1		VmF	D1496	D1497
aquiuergium	N2	n	NcB	a2620	D1499
aquositas	N3B	f	NcC	a2623	D149B
arabici	N2/1	*	Af-	7648	D14A0
arabilis	N3A	*	Af-	a2628	D14A1,D14A2
aranea	N1	f	NcA	a2639	D14C6,D14C7
araneum	N2	n	NcB	a2639	D14C8
arangium	N2	n	NcB	D14CB	D14CC
arap	N		NcP	D14D2	D14D3
arater	N2	m	NcB	a2647	D14E0
aratia	N1	f	NcA	a2998	D14E1
aratio	N3B	f	NcC	a2641	D14E4
aratiuncula	N1	f	NcA	a2642	D14E6
arator	N3B	m	NcC	a2644	D14E9,D14EA
aratrum	N2	n	NcB	a2647	D14EE,D14EF
aratum	N2	n	NcB	a2902	D14EH,D14EG
aratura	N1	f	NcA	D14F0	D14F1
arbergamentum	N2	n	NcB	D14G8	D14G9
arbilla	N1	f	NcA	a2648	D14GG
arbitratio	N3B	f	NcC	a2653	D14H9
arbitrator	N3B	m	NcC	a2654	D14HA
arbitrium	N2	n	NcB	a2657	D14HF
arbor	N3B	f	NcC	a2659	D1501,D1502
arboretum	N2	n	NcB	a2663	D150A
arbusculosus	N2/1	*	Af-	a2666	D150E
arbustus	N2/1	*	Af-	a2671	D1512
arca	N1	f	NcA	a2674	D151D,D1518,D1514,D151A,D1515,D151B,D1516,D151C,D1517
arcanum	N2	n	NcB	a1321	D1520
arcaria	N1	f	NcA	D1523	D1524
arcarius	N2	m	NcB	a3000	D1527
arcata	N1	f	NcA	D152A	D152B
arcatura	N1	f	NcA	a2678	D152F
arcella	N1	f	NcA	a2680	D1535,D1536,D1534
arceo	V2		VmG	a2683	D153E
arcera	N1	f	NcA	a2684	D153D
arcessitio	N3B	f	NcC	a2686	D1543
archeria	N1	f	NcA	D155A	D155B
archetens	N3B	m	NcC	D155E	D155F
archetus	N2	m	NcB	D155G	D155H
archia	N1	f	NcA	D1562	D1563,D1564
archidiaconus	N2	m	NcB	a2705	D157H
archiepiscopus	N2	m	NcB	a2706	D1585
archigallus	N2	m	NcB	a2709	D1591
archigerontes	N3B	m	NcC	a2710	D1593
archigubernus	N2	m	NcB	a2711	D1596
archimandritissa	N1	f	NcA	a2714	D15A4
archipirata	N1	m	NcA	a2717	D15BA
architector	N3B	m	NcC	a2728	D15DG
architriclinium	N2	n	NcB	a2731	D15E4
architriclinus	N2	m	NcB	a2732	D15E5,D15E6
archium	N2	n	NcB	a2734	D15EA
archontici	N2	m	NcB	a2736	D15F1
archus	N2	m	NcB	D15F5	D15F6,D15F7
arcifinius	N2/1	*	Af-	a2740	D15FC
arciuus	N2/1	*	Af-	a2745	D15G9
arcla	N1	f	NcA	D15GA	D15GB
arcuarius	N2	m	NcB	a2750	D15HB
arcularius	N2	m	NcB	a2760	D1601
arcuo	V1		VmF	a2763	D15HA
arcus	N4	m	NcD	a2764	D1604,D1607
ardalio	N3B	m	NcC	a2765	D160C
arduitas	N3B	f	NcC	a2772	D161E
area	N1	f	NcA	a2775	D1621,D1622,D1623,D1625,D1626
arenaria	N1	f	NcA	D1637	D1638
arenarium	N2	n	NcB	D163B	D163C
arencata	N1	f	NcA	D163F	D163G
arenda	N1	f	NcA	D1640	D1641
arengum	N2	n	NcB	D164E	D164F,D164G
areo	V2		VmG	a2778	D165A
areola	N1	f	NcA	a2779	D1655
aresco	V3		VmH	a2778	D165C
aresta	N1	f	NcA	D165F	D165G,D165H
aresto	V1		VmF	D1661	D1662
arestum	N2	n	NcB	D1663	D1664
aretalogus	N2	m	NcB	a7779	D1665
arganum	N2	n	NcB	D1673	D1674,D1675
argasterium	N2	n	NcB	D1677	D1678
argema	N3B	n	NcC	a2783	D167B
argentaria	N1	f	NcA	a2788	D167E,D167F,D167G
argentarium	N2	n	NcB	a2788	D167H
argentarius	N2	m	NcB	a2788	D1680
argenteolus	N2/1	*	Af-	a2790	D1683
argenteus	N2/1	*	Af-	a2578	D1685
argentum	N2	n	NcB	a2795	D168B
argilla	N1	f	NcA	a2797	D1692
argumentatio	N3B	f	NcC	a2802	D169F
argumentor	V1		VmF	a2806	D169E
argumentosus	N2/1	*	Af-	a2807	D169H,D16A0
argumentum	N2	n	NcB	a2808	D16A1,D16A2,D16A3,D16A4
argutio	N3B	f	NcC	a2814	D16A8
argyrodamas	N3B	m	NcC	a2823	D16AC
aria	N1	f	NcA	D16AF	D16AG
arietatio	N3B	f	NcC	a2831	D16BF
arieto	V1		VmF	a2834	D16BE
arillator	N3B	m	NcC	a2836	D16C4
arista	N1	f	NcA	a2840	D16D9,D16DA,D16DB
aristifer	N2/1	*	Af-	a2844	D16DG
arithmeticus	N2	m	NcB	a2850	D16E5
arithmus	N2	m	NcB	a2852	D16E6
arma	N2	n	NcB	a2855	D16EH,D16F0,D16F1
armamentum	N2	n	NcB	a2857	D16F9,D16FA
armararius	N2	m	NcB	D16G2	D16G3
armaria	N1	f	NcA	a2860	D16G9,D16GA,D16GB
armariolum	N2	n	NcB	a2859	D16GE
armarium	N2	n	NcB	a2860	D16GG
armarius	N2	m	NcB	D16GH	D16H0,D16H1
armata	N1	f	NcA	D16H3	D16H4,D16H5
armator	N3B	m	NcC	a2862	D16H9
armatura	N1	f	NcA	a2864	D1700,D16HE,D16HF,D16HG,D16HC,D16HH,D16HD
armentarium	N2	n	NcB	D170F	D170G
armentum	N2	n	NcB	a2870	D1711
armidoctor	N3B	m	NcC	a2872	D171B
armifactor	N3B	m	NcC	a2873	D171D
armigatus	N2/1	*	Af-	D171G	D171H
armilausa	N1	f	NcA	a2878	D1725
armilla	N1	f	NcA	a2879	D1727
armillarius	N2	m	NcB	a2880	D1728
armillum	N2	n	NcB	a2882	D172A,D172B
armites	N3B	m	NcC	a9981	D1733
armo	V1		VmF	a2888	D16G8,D16G4,D16G5,D16G6,D16G7
armoracia	N1	f	NcA	a1811	D1739
armus	N2	m	NcB	a2891	D173F
arna	N1	f	NcA	D1741	D1742
arnesium	N2	n	NcB	D174G	D174H,D1750,D1751
arnitus	N2	m	NcB	D1756	D1757
arnus	N2	m	NcB	a2894	D175E
aro	V1		VmF	a2895	D14D7
aromatarius	N2	m	NcB	a2897	D1763
aromatizo	V1		VmF	a2901	D1765,D1766,D1767
arpa	N1	f	NcA	D176E	D176F,D176G,D176H
arra	N1	f	NcA	a2907	D1790
arrabo	N3B	m	NcC	a2908	D1795
arramentum	N2	n	NcB	D17A6	D17A8,D17A7
arrayamentum	N2	n	NcB	D179D	D17BE
arrendatio	N3B	f	NcC	D17CF	D17CG
arrengo	V1		VmF	D17D4	D17D5
arresta	N1	f	NcA	D17DD	D17DE
arrestatio	N3B	f	NcC	D17E4	D17E5
arrestator	N3B	m	NcC	D17E6	D17E7
arresto	V1		VmF	D17DH	D17E0,D17E1,D17E2
arrestum	N2	n	NcB	D17E9	D17EB,D17EC,D17ED,D17EA
arreto	V1		VmF	D17EE	D17EF
arrhae	N1	f	NcA	D17F1	D17F2
arrigo	V1		VmF	a2920	D17FG
arripio	V5		VmM	a2921	D17G7
arro	V1		VmF	D17B4	D17B5
arrogantia	N1	f	NcA	a2925	D17H1
arrogo	V1		VmF	a2928	D17H2,D17H3
arsina	N1	f	NcA	D1818	D1819
arsineum	N2	n	NcB	a2937	D181A
arsinum	N2	n	NcB	D181C	D181D,D181E
arsis	N3B	f	NcC	a2938	D181G
arsura	N1	f	NcA	a2781	D1823,D1824,D1825,D1826
artaba	N1	f	NcA	a2940	D1828
artemo	N3B	m	NcC	D183D	D183E
artes	N3B	f	NcC	D1842	D1843
arteticus	N2/1	*	Af-	D1847	D1848
articula	N1	f	NcA	D184F	D184G
articulator	N3B	m	NcC	a2955	D1856
articulo	V1		VmF	a2956	D1852,D184H,D1850,D1851
articulum	N2	n	NcB	D1857	D1858,D1859
articulus	N2	m	NcB	D185A	D185C,D185D,D185B
artificiarius	N2	m	NcB	D1861	D1862
artificina	N1	f	NcA	a2961	D1864
artificiolum	N2	n	NcB	a2962	D1865
artificium	N2	n	NcB	a2964	D186C,D1868,D1869,D186A,D1866,D186B,D1867
artigo	V1		VmF	D186G	D186H
artigraphus	N2	m	NcB	a2966	D1872
artiliaria	N1	f	NcA	D1874	D1875
artillaria	N1	f	NcA	D1876	D1877
artio	V4		VmL	a2967	D1881
artista	N1	m	NcA	D1886	D1887
artitus	N2/1	*	Af-	a2968	D1889
arto	V1		VmF	a2971	D1831,D1832,D1830
artocopus	N2	m	NcB	a2972	D188D
artuatim	I		X--	a2977	D1897
artum	N2	n	NcB	a1973	D1899
artuo	V1		VmF	a2980	D1896
arua	N1	f	NcA	a3006	D189E,D189F
aruina	N1	f	NcA	a2989	D18A6
aruinula	N1	f	NcA	a2990	D18AA
aruipendium	N2	n	NcB	a2991	D18AB
arula	N1	f	NcA	a2992	D18AC,D18AD
arundo	N3B	f	NcC	D18B6	D18B7
arura	N1	f	NcA	a3004	D18BB,D18BA
aruum	N2	n	NcB	a3006	D18BD
arzer	N2	m	NcB	D18C3	D18C4
asa	N1	f	NcA	D18C9	D18CA
ascella	N1	f	NcA	a3019	D18D9,D18DA,D18D7,D18D8
ascendo	V3		VmH	a3021	D18DE,D18DF,D18E0
ascensa	N1	f	NcA	D18E2	D18E3
ascensio	N3B	f	NcC	a3023	D18E7
ascensor	N3B	m	NcC	a3024	D18EB
ascensus	N4	m	NcD	a2969	D18EF
ascer	N2	m	NcB	D18EH	D18F0
ascetriae	N1	f	NcA	a6025	D18F4
ascio	V1		VmF	a3027	D18F8
ascio	V4		VmL	a2285	D18G4
asciola	N1	f	NcA	a3029	D18G2
ascopa	N1	f	NcA	a3033	D18H3
ascribo	V3		VmH	a3034	D18H6
asculto	V1		VmF	D18HB	D18HC
asella	N1	f	NcA	a3045	D1905
asellus	N2	m	NcB	a3045	D190B,D190C,D190D
asempriuum	N2	n	NcB	D190H	D1910
asemus	N2/1	*	Af-	a3046	D1911
asia	N1	f	NcA	a3049	D191B,D191C
asiamenta	N2	n	NcB	D191D	D191E
asignae	N1	f	NcA	a3050	D1924
asinarius	N2	m	NcB	a3055	D192F
asinus	N2	m	NcB	a3052	D1936,D1937,D1938,D1939
asium	N2	n	NcB	D193D	D193E
